Codi_centre;Denominació_completa;Nom_naturalesa;Nom_municipi
08075591;Esc. de Música Municipal Can Fargues;Públic;Barcelona
08075608;Escola 9 Graons;Públic;Barcelona
08075611;Escola Gaia;Públic;Barcelona
08075621;Escola Teixidores de Gràcia;Públic;Barcelona
08075633;Escola Anglesola;Públic;Barcelona
08075645;Escola La Flor de Maig;Públic;Barcelona
08075657;Institut Escola Antaviana;Públic;Barcelona
08075669;Institut Escola El Til·ler;Públic;Barcelona
08075670;Institut Escola Trinitat Nova;Públic;Barcelona
08075682;Institut Olímpia;Públic;Viladecans
08075694;Escola Bressol Municipal de Capellades;Públic;Capellades
08075700;Escola Xirinacs;Públic;Barcelona
08075712;Institut Les Cinc Sénies;Públic;Mataró
08075724;Escola Norai;Públic;Montgat
08075736;Arsènic;Privat;Granollers
08075748;Llar d'infants PETIT KÍNDER;Privat;Barcelona
08075785;LAZZIGAGS - Escola d'arts escèniques;Privat;Barcelona
08075797;Escola de Dansa Stage;Privat;Caldes de Montbui
08075803;Aneff;Privat;Sant Cugat del Vallès
08075815;Esc. de Música Municipal de Gelida;Públic;Gelida
08075840;Escola de Dansa Eva Nieto;Privat;Montcada i Reixac
08075888;CET10 - Centre de Formació;Privat;Barcelona
08075891;AAFE Olimpia;Privat;Barcelona
08075918;Euses Formació;Privat;L'Hospitalet de Llobregat
08075921;Futbol Lab;Privat;Castelldefels
08075943;Escola Bressol Nins;Privat;Badalona
08075955;Llar d'infants La Nau;Privat;Barcelona
08075967;LLI privada El Petit Cargolet;Privat;Manresa
08075979;International Rural School;Privat;Llinars del Vallès
08075992;IFP-Innovación en Formación Profesional;Privat;L'Hospitalet de Llobregat
08076017;Escola Bressol La Cabana;Privat;Granollers
08076029;Cat Sports Formació;Privat;Barcelona
08076078;Escola Auditori;Públic;Barcelona
08076091;Institut Ca n'Oriac;Públic;Sabadell
08076108;Institut Jaume Cabré;Públic;Terrassa
08076111;Institut Jaume Botey;Públic;L'Hospitalet de Llobregat
08076145;Institut Escola Mar Mediterrània;Públic;Mataró
08076157;Institut Escola Àngela Bransuela;Públic;Mataró
08076169;Institut Escola Gornal;Públic;L'Hospitalet de Llobregat
08076170;Cent.Prof.Mús.  Creu Alta;Privat;Sabadell
08076194;Institut Tecnològic de Barcelona;Públic;Barcelona
08076200;Llar d'infants Bon Camí;Privat;Barcelona
08076212;Politècnic;Privat;Sant Cugat del Vallès
08076224;Llar d'infants Narnian;Privat;Badalona
08076236;Centre Tecniksports;Privat;Granollers
08076261;Esc. de Música Allegretto - Poblenou;Privat;Barcelona
08076273;Llar d'infants El Camí Feliç Les Corts;Privat;Barcelona
08076297;Escola Bressol Municipal La Morera;Públic;Barcelona
08076327;LLI privada L'Essència;Privat;Pineda de Mar
08076339;CFA de la Vall del Tenes;Públic;Lliçà d'Amunt
08076340;Esc. de Música Municipal del Masnou;Públic;El Masnou
08076364;Esc. de Música Municipal de Sant Esteve de Palautordera;Públic;Sant Esteve de Palautordera
08076388;Escola d'Arts Escèniques de Manresa - EAE Manresa;Privat;Manresa
08076391;Institut Pedralbes;Públic;Barcelona
08076406;Institut Narcisa Freixas i Cruells;Públic;Sabadell
08076418;Atlètic Terrassa Hockey Club;Privat;Terrassa
08076421;Institut Escola Pepa Colomer;Públic;El Prat de Llobregat
08076431;Institut Escola Baldomer Solà;Públic;Badalona
08076443;Institut Escola Rafael Alberti;Públic;Badalona
08076455;Institut Escola Sant Jordi;Públic;Badalona
08076467;Institut Escola Pere Lliscart;Públic;L'Hospitalet de Llobregat
08076479;Institut Escola Sant Quintí de Mediona;Públic;Sant Quintí de Mediona
08076480;Institut Escola Pallaresa;Públic;Santa Coloma de Gramenet
08076492;Institut Escola Pompeu Fabra;Públic;El Pont de Vilomara i Rocafort
08076509;Institut Escola Arts;Públic;Barcelona
08076510;Institut Escola Pla de l'Avellà;Públic;Cabrera de Mar
08076522;Institut Escola Pallerola;Públic;Sant Celoni
08076534;Institut Escola Montagut;Públic;Santa Susanna
08076546;Institut Escola Can Llobet;Públic;Barberà del Vallès
08076558;Institut Escola Sant Esteve;Públic;Castellar del Vallès
08076561;Institut Escola El Viver;Públic;Montcada i Reixac
08076571;Institut Escola El Martinet;Públic;Ripollet
08076583;Institut Escola Els Pinetons;Públic;Ripollet
08076595;Institut Escola Teresa Altet;Públic;Rubí
08076601;Institut Escola Pere Viver;Públic;Terrassa
08076613;Institut Escola Barnola;Públic;Avinyó
08076625;Sant Llàtzer;Privat;Terrassa
08076637;Institut FP Sant Cugat del Vallès;Públic;Sant Cugat del Vallès
08076649;Institut de Jardineria i Agricultura Les Garberes;Públic;Castellar del Vallès
08076650;CFA Sant Adrià de Besòs;Públic;Sant Adrià de Besòs
08076662;Epiqueia;Privat;Mediona
08076674;Montessori Subirats - Casa de la Vinya;Privat;Subirats
08076686;DMúsica, Espais de Formació;Privat;Barcelona
08076698;LLI privada L'Estrella;Privat;L'Hospitalet de Llobregat
08076716;Escola Bressol Municipal Leonor Serrano;Públic;Barcelona
08076728;Escola Bressol Municipal Aurora;Públic;Barcelona
08076741;Rase;Privat;Cardedeu
08076753;Llar d'infants La Granota;Privat;Barcelona
08076777;Anne Sullivan;Privat;Pallejà
08076790;LLI privada Nemomarlin Maresme;Privat;Mataró
08076820;Institut Escola Sala i Badrinas;Públic;Terrassa
08076832;International School of Catalunya (ISCAT) Maresme;Privat;Canet de Mar
08076844;LLI privada Noah;Privat;Esplugues de Llobregat
08076856;St. Patrick's International School;Privat;Sant Joan Despí
08076868;ISC;Privat;Barcelona
08076871;Llar d'infants de Sora;Públic;Sora
08076893;Institut Vilafranca 2;Públic;Vilafranca del Penedès
08076901;Institut Escola Turó d'en Caritg;Públic;Badalona
08076911;LLI privada Les Manetes;Privat;Barcelona
08076923;Institut Escola Llibertat;Públic;Badalona
08076935;Institut Escola Puig i Gairalt;Públic;L'Hospitalet de Llobregat
08076947;Institut Escola Lluís Millet;Públic;Santa Coloma de Gramenet
08076959;Institut Escola Carles Capdevila;Públic;Balenyà
08076960;Institut Escola Renaixença;Públic;Els Hostalets de Pierola
08076972;Institut Escola Piera;Públic;Piera
08076984;Institut Escola Josep Maria Xandri;Públic;Sant Pere de Torelló
08076996;Institut Escola Mossen Cinto;Públic;Folgueroles
08077009;Institut Escola Castell d'Òdena;Públic;Òdena
08077010;Institut Escola Coves d'en Cimany;Públic;Barcelona
08077022;Institut Escola Els Tres Pins;Públic;Vallromanes
08077034;Institut Escola El Pi Gros;Públic;Sant Cebrià de Vallalta
08077046;Institut Escola Joan Sallarès i Pla;Públic;Sabadell
08077058;Institut Escola Catalunya;Públic;Sant Cugat del Vallès
08077061;Institut Escola Onze de Setembre;Públic;Sant Quirze del Vallès
08077071;Institut Escola Mas Rampinyo;Públic;Montcada i Reixac
08077083;Institut Vapor del Fil;Públic;Barcelona
08077095;Institut Escola Mirades;Públic;Barcelona
08077101;Institut Escola Tres Fonts de les Corts;Públic;Barcelona
08077113;Escola Voltregà;Públic;Sant Hipòlit de Voltregà
08077125;Institut Escola Antoni Ubach i Soler;Públic;Terrassa
08077137;Institut de l'Esport de Barcelona;Públic;Barcelona
08077149;Institut Escola Eixample;Públic;Barcelona
08077150;CEES;Privat;Vic
08077162;Escola Ateneu Igualadí;Públic;Igualada
08077198;Escola Bressol Montessori Granollers;Privat;Granollers
08077204;Les Girafes Blaves;Privat;Barcelona
08077216;Actua! Studio;Privat;Barcelona
08077228;Institut Professional de Turisme Eqüestre del Maresme;Públic;Santa Susanna
08077231;A. Hospitalària La Llacuna;Públic;Barcelona
08077241;Cen.Sup.Disseny Campusnet;Privat;Barcelona
08077253;Escola Bressol Municipal Germanetes;Públic;Barcelona
08077290;Monlau Motorsport;Privat;Barcelona
08077307;Ismet;Privat;Barcelona
08077319;Escola de Dansa Ma. Cinta;Privat;Manlleu
08077320;Escola de Dansa TLS Escola de Dansa;Privat;Vic
08077356;Escola Les Filadores;Públic;Sentmenat
08077371;Institut Escola El Morsell;Públic;Olivella
08077381;Institut Escola Virolet;Públic;Sabadell
08077393;Institut Escola Lluís Millet;Públic;El Masnou
08077401;Institut Escola Guillem de Balsareny;Públic;Balsareny
08077435;Institut dels Aliments de Barcelona;Públic;Barcelona
08077459;Institut Escola Santiga;Públic;Santa Perpètua de Mogoda
08077460;Institut Escola Santa Anna;Públic;Premià de Dalt
08077484;Institut Escola Elisabets;Públic;Barcelona
08077496;Institut Escola Sicília;Públic;Barcelona
08077502;Institut Escola Londres;Públic;Barcelona
08077514;Escola Aldana;Públic;Barcelona
08077526;Escola Bressol Municipal El Rusc;Públic;Igualada
08077538;Hospital de Dia per a Adolescents de Collblanc;Públic;L'Hospitalet de Llobregat
08077541;Aspire Business School;Privat;Barcelona
08077551;Cons. de Música Municipal de l'Hospitalet;Públic;L'Hospitalet de Llobregat
08077575;L'Idem Creative Arts School;Privat;Barcelona
08077587;Campusnet Sant Andreu;Privat;Barcelona
08077599;Escola de Dansa Som-hi dansa;Privat;Barcelona
08077605;Escola de Dansa Sa nau dansa i altres arts;Privat;Barcelona
08077617;Esc. de Música Sona Espai Musical;Privat;Barcelona
08077630;Cent.Sup.Música SAE;Privat;Barcelona
08077642;Fundació Obicex Esplugues;Privat;Esplugues de Llobregat
08077666;ESIC;Privat;Barcelona
08077678;Claudio Galeno;Privat;Barberà del Vallès
08077681;Gresol International-American School;Privat;Terrassa
08077691;Centre Tècnic Can Taió;Privat;Santa Perpètua de Mogoda
08077708;C3S Business School;Privat;Barcelona
08077733;HDA de TEA de l'Hospital Univers.Mútua de Terrassa;Privat;Terrassa
08077745;Centre de Formació Professional Martí-Codolar;Privat;Barcelona
08077757;Centre de Formació Professional Cruïlla;Privat;Barcelona
08077770;Nemomarlin Gràcia;Privat;Barcelona
08077794;GBSB Global Business School Malta;Privat;Barcelona
08077812;Escola Bressol Somriures;Privat;Barcelona
08077861;EB privada Xip-Xap;Privat;Sabadell
08077885;IEM-Institut d'Estudis Mèdics;Privat;Barcelona
08077897;Llar inf. rural Montxic;Públic;Santa Margarida de Montbui
08077903;Disseny i Patronatge Guerrero;Privat;Barcelona
08077915;Tu-tut;Privat;Sabadell
08077927;Synergy International Christian School;Privat;Cerdanyola del Vallès
08078014;Centre de Formació Eqüestre Canet de Mar;Privat;Canet de Mar
08078026;Upetita;Privat;Manresa
08078051;Hospital de Dia per a adolescents (HDA);Privat;Vilafranca del Penedès
08078075;Escola de Dansa Dansa't del Ges;Privat;Torelló
08078105;Escola de Dansa La Salle Bonanova;Privat;Barcelona
08078166;Llar d'infants Petits Bruc;Privat;Barcelona
08078181;Poblenou Escola de Dansa;Privat;Barcelona
08078191;MAB Dance Center;Privat;Barcelona
17000019;Escola Lluís Marià Vidal - ZER Les Salines;Públic;Agullana
17000032;Escola Vilademany;Públic;Aiguaviva
17000056;Escola la Branca - ZER Montgrí;Públic;Albons
17000068;Escola del Far d'Empordà;Públic;El Far d'Empordà
17000071;Escola Bac de Cerdanya;Públic;Alp
17000093;Escola Gaspar de Queralt;Públic;Amer
17000123;Escola Sant Jordi;Públic;Sant Julià del Llor i Bonmatí
17000135;Escola Pompeu Fabra;Públic;Anglès
17000147;FEDAC - Anglès;Privat;Anglès
17000160;Escola Doctor Carulla;Públic;Arbúcies
17000184;Vedruna Arbúcies;Privat;Arbúcies
17000241;Escola Fluvianets;Públic;L'Armentera
17000251;Escola Gonçal Comellas;Públic;Avinyonet de Puigventós
17000263;Escola Doctor Arruga;Públic;Begur
17000299;Casa Nostra;Privat;Banyoles
17000305;Institut Pere Alsius i Torrent;Públic;Banyoles
17000329;Escola Pla de l'Ametller;Públic;Banyoles
17000330;Institut Josep Brugulat;Públic;Banyoles
17000342;Escola de la Vila Baldiri Reixac;Públic;Banyoles
17000354;Escola Joan Reglà;Públic;Bàscara
17000381;Escola El Rajaret - ZER Montgrí;Públic;Bellcaire d'Empordà
17000408;Escola Doctor Sobrequés;Públic;Bescanó
17000411;Escola Joan de Margarit;Públic;La Bisbal d'Empordà
17000421;Cor de Maria;Privat;La Bisbal d'Empordà
17000469;Escola Joaquim Ruyra;Públic;Blanes
17000470;Escola Carles Faust;Públic;Blanes
